,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,0.0,0.03199549112163291,-0.00020899423431153252,-0.021865607611940785,-0.05174997338143128,0.008998941230627056,-0.014892655095531282,-0.0390621867264731,0.0,0.056751312118167085,0.0,0.04708371498371022,0.0048125823959164205,0.0,-0.059259549567002745,-0.009440940545598853,-0.028129294875718358,0.0,-0.03849574024417435,0.0,0.05291595824567197,0.0,0.0,0.015913841370322368,0.0,-0.07292328444021812,0.0,-0.023052724010174774,-0.013483433819893698,-0.04587223393859641,0.03375326419202396,0.09392970130102984,0.0,0.03939311657151223,-0.061438172796838275,0.0,-0.06335073836936234,0.0,-0.021523139866371332,0.0,-0.06316072880772361,0.05282955101122799,0.06770645684080567,0.0,0.039879285515000196,-0.06178461058350648,0.0,-0.06428591650353255,0.0,-0.02082131176549662,0.0,-0.06192214831741427,0.05178289973775818,0.0647273974900795,0.0
1,0.008311965849934877,-0.020644904950530618,0.0,-0.07339110229239787,0.029537754440853936,-0.05515137259911507,0.0,0.0014559906857836147,0.033210203361092594,0.024751616134680354,0.0,0.0,-0.02163846046848006,-0.009948729603268314,-0.06623151409151684,0.0,-0.03731985123617498,-0.014194297878081796,0.03592013812841088,0.007879561690208536,0.05298953471305379,0.0,0.0,-0.006169186580804897,-0.0376843923918988,-0.023277317942995257,0.0,-0.07528563843948843,0.0,0.07105286000257505,0.026718033816103715,0.035950991736819704,0.0,-0.04658944822974531,-0.034507941037966505,-0.044516617020210036,0.013532430668731,0.0,-0.09290166992633453,-0.009764192892570689,0.10416706158149314,0.0,0.054017130711765615,0.0,-0.048107373218380545,-0.031746954868899335,-0.047613530771475454,0.01509101841228433,0.0,-0.09318933223772508,-0.00810740035727231,0.10129673259499739,0.0,0.05709666171949268,0.0
2,-0.007086087909830008,-0.014993895407766855,-0.059167552336686136,0.01640575406564726,-0.022344946013772793,-0.035489843292021206,0.0,0.06279329625935048,0.0,0.05085259898094341,0.0,0.0,-0.05156846536974924,-0.02507455044822038,-0.020276458831714583,0.0,-0.03853388339627872,0.0,0.07014346324344212,0.005369975323661347,0.04129295857254789,0.0,0.0,-0.0733549729346401,0.0,-0.022947927960444092,-0.0140681541543215,-0.046183148584383105,0.034492404318574144,0.10017219689063817,0.0,0.03479700058635604,0.0,0.0,-0.06330770019543697,0.0,-0.018578298033950613,-0.00586778497404894,-0.0643246659130261,0.060858777407177156,0.08118301288944751,0.0,0.045081286658564146,0.0,0.0,-0.06491037427350044,0.0013761282866389113,-0.018454361404341424,-0.006075638811831929,-0.06283587494199394,0.05955503032981235,0.0805624626388457,0.0,0.04452591843019038,0.0
3,0.0,-0.07488889272976773,0.029367386439140608,-0.0562208683447698,0.0,0.002015672184290107,0.03314070251611945,0.03959523430684131,0.01944942700247676,0.10763411906592801,0.0,-0.008202039257272142,-0.06928199182954908,0.0,-0.039665000182406596,-0.012367063863758299,0.03705497920755141,0.005910872895681596,0.06848538279069216,0.0,0.13287761305644108,0.0,-0.03654373440212377,-0.025433751380702363,0.0,-0.07826703135482393,0.0,0.07519064381913942,0.025124269875626437,0.05351036711495483,0.0,0.11492164105037994,0.0,-0.048766793973668676,0.015530112403745244,0.0,-0.09296191847770907,-0.013740647367750602,0.10823348077152684,0.0,0.06943086470177917,0.0,0.07952613907437156,0.0,-0.05239713028433024,0.01736832111364983,0.0,-0.09295000426437772,-0.012586844898460625,0.10553684916283834,0.0,0.07113366271883037,0.0,0.07838302872623748,0.0
4,-0.036844966463426054,-0.006894618239004391,0.0,-0.048217217818292024,0.0,0.06478265371880054,0.0,0.08246678981023514,0.036311869725590196,0.017819420642239514,0.0,0.0,-0.03361766139302591,0.0,-0.0394152461491879,0.0,0.07446921760284098,0.0,0.07368769022603616,0.06383955951831344,-0.03918522300702976,0.0,0.0,-0.03090082562994212,0.0,-0.04506964418123616,0.016044648374530457,0.11294569197911697,0.0,0.059435357642588116,0.05480143649067104,-0.0077255813233088055,0.0,0.0,-0.020446034761178344,-0.003225111749981968,-0.0659517030306549,0.05958822867473712,0.08461540593922257,0.0,0.06978852378425393,0.019114416989796545,0.004025293813528119,0.0,0.0,-0.019587622271102334,-0.003469059837059474,-0.06439180628646668,0.05825386935488841,0.08392259778020372,0.0,0.06917278163268659,0.019377164593064267,0.0025873793412906076,0.0
5,0.025264916874596643,-0.05426747926148878,0.0,0.004175777873799191,0.028949063280082177,0.04375534451242369,0.01550425117572507,0.10459458236710817,0.0,-0.06144717530665966,0.0,0.0,-0.04454700917400389,-0.001897759169064761,0.03451359711409285,0.0,0.07093935301239385,0.0,0.11550892392309264,-0.031909715842598496,-0.030527009831103458,0.0,0.0,-0.07676439987486838,-0.002825076325725373,0.07023976784112795,0.037456681599459696,0.0473698422762574,0.0,0.10015210702127808,0.0,-0.0680332210945438,0.0,0.0,-0.0847885514352722,-0.030169156344460157,0.11355633022199818,0.00585457944470158,0.06647641350130074,0.0,0.07022738293735031,0.0,-0.06170473596504489,0.0,0.0,-0.08418142847941601,-0.030192162825377067,0.11221422802105141,0.004314073762983428,0.06893942005536957,0.0,0.06837833192811082,0.0,-0.05983669297011329,0.0
6,-0.006599114739498146,-0.04452054127696958,0.0,0.06426068055554501,0.0,0.0780919910253084,0.043423297072463285,-0.010554145537734483,-0.005826680907076165,-0.058803927047984095,0.0,0.0,-0.03954948802791436,0.0,0.07471846805619942,0.0,0.07010824406576721,0.07139220079111785,-0.04940115516040211,0.0,-0.003947426005874055,0.0,0.0,-0.039731295317169346,0.0060351391928405995,0.11696339583489612,0.0,0.06312388341920583,0.04638953480395913,-0.029861859559287884,0.0,-0.05287908678546116,0.0,0.0,-0.06242486424842575,0.049298862688889944,0.09004334439091832,0.0,0.07438772767477775,0.010514748644048666,-0.017625587538749876,0.0,0.03402295438388836,0.0,0.0,-0.06125135303559148,0.048482732819786434,0.08909123739658864,0.0,0.0735579335159321,0.011195459058065738,-0.018002397087742095,0.0,0.03278411300867057,0.0
7,0.0,0.005463322134599213,0.026436761913894324,0.04623019073272561,0.013143323643119986,0.1058401442182666,0.0,-0.07742506392221515,-0.0014865610150822661,0.033833196081552774,0.0,-0.0025159539147365795,0.03489228189881688,0.0,0.071078264994753,0.0,0.11596133687314802,-0.032464996450235706,-0.02899964722838244,0.0,0.011862986638706552,0.0,-0.0011132543020562213,0.07052247964793779,0.03604828116357117,0.048354837654578375,0.0,0.10056275161764239,0.0,-0.08137741798711495,0.0,0.060958036413704564,0.0,-0.021044424462539846,0.11266087727921725,0.0,0.06989833842959148,0.0,0.07069798443356845,0.0,-0.04260880006918155,0.02255801032955773,-0.0002289761879705754,0.0,-0.021102551934802705,0.11049405928549172,0.0,0.07157015904472375,0.0,0.06880513620034456,0.0,-0.04138018296906654,0.02126824324256671,-0.002301178347629551,0.0
8,0.0,0.06423540593464305,0.0,0.07613515784709679,0.0471793924890338,-0.010531039512978513,-0.009563803749664368,-0.032590613734563956,0.00164479834900777,0.012875473150596006,0.0,0.0,0.07442944303072219,0.0,0.06741906402241948,0.07585380771991024,-0.05150147053867027,0.0,0.001307895383796609,0.0,-0.005241876506213883,0.0,0.008979852218596651,0.11495049412134284,0.0,0.06162182462541632,0.04862947532692563,-0.03002073193249233,-0.0018150992246661612,-0.02529742408932334,0.021556042355547422,-0.0023074254632595714,0.0,0.054799503093587054,0.0863115456543504,0.0,0.07128272763114252,0.015361595600601241,-0.01902347980762298,-0.0018203670774845637,0.02532547661238338,0.0,-0.012132930490178051,0.0,0.05396007677888304,0.08538178052103518,0.0,0.07046669276654116,0.016019868168872797,-0.02029764725673444,0.0,0.02247159993315817,0.0,-0.010151807581867844,0.0
9,0.026042481373825588,0.04556491843369481,0.01295965502127272,0.10444478615125563,0.0,-0.07641874222478351,-0.0014664773878925175,0.028015177466956587,0.0,-0.013547801672440851,0.0,0.0,0.06969415929705436,0.0,0.11499558541647814,-0.034138325226011235,-0.027358298952278925,0.0,0.006490525189769114,0.0,-0.026218756191223047,0.0,0.03687614245996462,0.04599674984798674,0.0,0.09782880744709588,0.0,-0.07918590001437087,0.0,0.04581994865556327,0.0,-0.07904385280043846,0.0,0.009583415205296708,0.06269073968600924,0.0005909992345447534,0.06838850488944415,0.0,-0.046913032217614115,0.032772520174967124,-0.00690394377388559,0.0,-0.08455856257606831,0.0,0.007956633849798944,0.06546241716936796,0.0,0.0668857871816878,0.0,-0.0456699380477934,0.031394949636374236,-0.007526949812042827,0.0,-0.08354501003387849,0.0
10,0.0,0.0749054187159286,0.04619772894315144,-0.010361552150300435,-0.009205355382405411,-0.03204315983947703,0.001407475922782897,0.00874234367304405,0.0,-0.07384219201912612,0.0,0.0,0.06818156243672546,0.07052615290573572,-0.0486776975141574,0.0,0.001284193705199499,0.0,-0.015520252218630182,0.0,-0.07861007394861352,0.0,0.0,0.06484681862044117,0.03912419402736256,-0.026153762192741015,0.0,-0.02127873004020464,0.012346280901029738,-0.02785276960994687,-0.004152269733969316,-0.09441554091012172,0.0,0.0,0.06849862103474402,0.015504102323378177,-0.018387768990510756,-0.0024173381119523274,0.024817474020556007,0.0,-0.035744393640729566,-0.03252419438119669,-0.0029036776028532607,0.0,0.0,0.06817314891708348,0.015303576777703776,-0.019538962871496257,0.0,0.021739485938926162,0.0,-0.03405115439224826,-0.03237880262294812,-0.0044482319133531956,0.0
11,0.010258059583705625,0.10426686453859424,0.0,-0.07611142104465207,0.0,0.026904730911755825,0.0,-0.030129760702556574,-0.035188473286847044,0.01076484638323394,0.0,0.0,0.11271492108978665,-0.03135679052987794,-0.028368009374361458,0.0,0.006430606582809473,0.0,-0.043629802734399314,-0.03183520951037555,-0.007355540607209887,0.0,0.0009079252406583027,0.09878007354017049,-0.003440791254711195,-0.07721241569972581,0.0,0.04609756345670024,-0.0008514232527720988,-0.09263691314247735,-0.034177860747710564,0.04258408831572247,0.0,0.001733076449871973,0.06744556909304378,0.0,-0.04722213989275814,0.033698506312608734,-0.007409462791905463,0.0,-0.07264782716243201,0.0,-0.025924313879093885,0.0,3.861875421495853e-05,0.06648491448018012,0.0,-0.045899257243082636,0.032175484019054346,-0.007956568137269748,0.0,-0.07228699576349484,0.0,-0.023842030327649644,0.0
12,0.04589563753232295,-0.01032884376953569,-0.009026417588816171,-0.031934037557953765,0.001248376705899279,0.008790055722318613,0.0,-0.05928069702309258,0.0,-0.01719055329626773,0.0,0.07107280930021931,-0.048988305346681305,0.0,0.0012885168793455026,0.0,-0.01557287540071628,0.0,-0.07324451158375278,0.0,-0.022773991386195735,0.0,0.03713733311368883,-0.025169019668589865,0.0,-0.02025561828555622,0.010357441755153518,-0.027837192655355114,-0.002128635532080647,-0.06613757303111423,0.0,-0.004543697409695513,0.0,0.018777964440840567,-0.01856095594373164,-0.005585204979919212,0.026663601072270504,0.0,-0.03455036635793296,-0.03612891585378453,-0.019767026655638897,0.0,-0.03354492005345122,0.0,0.019282606251280088,-0.01997496409028665,-0.0033481610022479957,0.023662517602311084,0.0,-0.03249370386429651,-0.03672660882427037,-0.019623276663222167,0.0,-0.03518276993327918,0.0
